stage,category,tier,cost,use,name,url,status,notes
build,ui-kits,more,free,"open-source, check the licence",DevUI,https://www.devui.io,unverified,Free and Open-Source UI Components for Maximum Productivity. |
build,ui-kits,more,free,"open-source, check the licence",Tail-Kit,https://www.tailwind-kit.com,unverified,"Tail-kit gives you access to over 250 free components and free templates, based on Tailwind CSS 3.0. |"
build,ui-kits,more,free,"open-source, check the licence",Float UI,https://floatui.com,unverified,Free and open-source UI components and website templates using Tailwind CSS |
build,ui-kits,more,free,"open-source, check the licence",Konsta UI,https://konstaui.com,unverified,Pixel perfect mobile UI components built with Tailwind CSS |
build,ui-kits,more,free,"open-source, check the licence",React Native Gifted Chat,https://github.com/FaridSafi/react-native-gifted-chat#readme,unverified,"A chat UI component that offers a ready-to-use chat interface with features like message bubbles, input toolbar, and mor"
build,ui-kits,more,free,"open-source, check the licence",Wind UI,https://wind-ui.com,unverified,"Expertly made, responsive, accessible components in React and HTML ready to be used on your website or app. |"
build,ui-kits,more,free,"open-source, check the licence",Sonner,https://sonner.emilkowal.ski,unverified,An opinionated toast component for React. |
build,ui-kits,more,free,"open-source, check the licence",Pines,https://devdojo.com/pines,unverified,"Pines is a library of animations, sliders, tooltips, accordions, modals, and more! It's a set of UI elements that can be"
build,ui-kits,more,free,"open-source, check the licence",Kuma UI,https://www.kuma-ui.com,unverified,"With Kuma UI's headless, zero-runtime UI components, build top-performing websites effortlessly, while enjoying the best"
build,ui-kits,top,free,"open-source, check the licence",Shadcnui Blocks,https://www.shadcnui-blocks.com,unverified,Effortless Shadcn UI Component Previews & Code Snippets. |
build,ui-kits,top,free,"open-source, check the licence",Shadcn studio,https://shadcnstudio.com,unverified,Preview your theme changes across different components and layouts. |
build,ui-kits,more,free,"open-source, check the licence",Bundui,https://bundui.io,unverified,"Discover a curated collection of over 200 handcrafted UI components made with Tailwind CSS, React, and Shadcn UI. |"
build,ui-kits,top,free,"open-source, check the licence",Shadcn Examples,https://shadcnexamples.com,unverified,"Examples and components built with React and Tailwind CSS, compatible with Shadcn UI. |"
build,ui-kits,top,free,"open-source, check the licence",Shadcn Admin,https://shadcnadmin.com,unverified,"A multipurpose admin dashboard template for React, Next.js, and Vue.js. Fully compatible with shadcn/ui."
build,react-ui,top,free,"open-source, check the licence",Material UI,https://material-ui.com,unverified,"React components for faster and easier web development, based on Material Design |"
build,react-ui,top,free,"open-source, check the licence",Chakra UI,https://chakra-ui.com,unverified,Build accessible React apps & websites with speed. [Openchakra](https://openchakra.app/) |
build,react-ui,more,free,"open-source, check the licence",React Bootstrap,https://react-bootstrap.github.io,unverified,Bootstrap rebuilt for React. Include Bootstrap components right in your JavaScript |
build,react-ui,more,free,"open-source, check the licence",Semi Design,https://semi.design/en-US,unverified,"A modern, comprehensive, flexible design system that gives you all modular blocks you need to build sensible web apps & "
build,react-ui,top,free,"open-source, check the licence",Mantine,https://mantine.dev,unverified,"React components and hooks library with native dark theme support focused on usability, accessibility and developer expe"
build,react-ui,top,freemium,"open-source, check the licence",HeroUI - Previously NextUI,https://www.heroui.com,unverified,"Beautiful, fast and modern React UI library that allows you to create beatiful websites regardless of your design experi"
build,react-ui,more,free,"open-source, check the licence",Arco Design,https://arco.design/en-US,unverified,A comprehensive React UI components library based on the Arco Design system. |
build,react-ui,more,free,"open-source, check the licence",ui-playbook,https://uiplaybook.dev,unverified,The documented collection of UI components |
build,react-ui,more,free,"open-source, check the licence",ReactStrap,https://reactstrap.github.io,unverified,Another Bootstrap UI library for React |
build,react-ui,more,free,"open-source, check the licence",React Admin,https://marmelab.com/react-admin,unverified,A frontend Framework for building admin applications. Supports API's out of the box|
build,react-ui,more,free,"open-source, check the licence",BlueprintJS,https://blueprintjs.com,unverified,React-based UI toolkit for the web |
build,react-ui,more,free,"open-source, check the licence",React Semantic UI,https://react.semantic-ui.com,unverified,UI components based off of the Semantic UI framework |
build,react-ui,more,free,"open-source, check the licence",Shards React,https://designrevision.com/downloads/shards-react,unverified,React UI kit featuring a modern design system with dozens of custom components |
build,react-ui,more,free,"open-source, check the licence",React Virtualized,https://bvaughn.github.io/react-virtualized,unverified,"UI set for data. Includes tables, lists, sorting, etc. |"
build,react-ui,more,free,"open-source, check the licence",React Toolbox,http://react-toolbox.io/#,unverified,Material design UI library for React |
build,react-ui,more,free,"open-source, check the licence",Elastic UI,https://elastic.github.io/eui/#,unverified,Distributes UI React components and static assets for use in building web layouts |
build,react-ui,more,free,"open-source, check the licence",React Desktop,http://reactdesktop.js.org,unverified,Desktop styled components in React. Includes MacOS and Windows based components |
build,react-ui,more,free,"open-source, check the licence",Theme UI,https://theme-ui.com/home,unverified,"Build consistent, themeable React apps based on constraint-based design principles |"
build,react-ui,more,free,"open-source, check the licence",Onsen React,https://onsen.io/react,unverified,Distributes Components for hybrid mobile apps with React and Onsen UI |
build,react-ui,more,free,"open-source, check the licence",Evergreen,https://evergreen.segment.com,unverified,Design system for React |
build,react-ui,more,free,"open-source, check the licence",Rebass,https://github.com/rebassjs/rebass,unverified,React primitive UI components built with styled system |
build,react-ui,more,free,"open-source, check the licence",Grommet,https://v2.grommet.io,unverified,mobile first UI component library |
build,react-ui,more,free,"open-source, check the licence",Landing Page Template,https://github.com/cruip/open-react-template,unverified,Open source landing page template for react |
build,react-ui,more,free,"open-source, check the licence",Elemental UI,http://elemental-ui.com,unverified,A UI Toolkit for React.js Websites and Apps |
build,react-ui,top,free,"open-source, check the licence",Ant Design,https://ant.design,unverified,Open source design React UI library. |
build,react-ui,more,free,"open-source, check the licence",Bumbag,https://bumbag.style,unverified,Bumbag is a friendly React UI Kit suitable for MVPs or large-scale applications. |
build,react-ui,more,free,"open-source, check the licence",PRIMEREACT,https://www.primefaces.org/primereact,unverified,"The ultimate collection of design-agnostic, flexible and accessible React UI Components |"
build,react-ui,more,free,"open-source, check the licence",Primer Components,https://primer.style/components,unverified,Primer Components are React components which implement GitHub's Primer Design System |
build,react-ui,more,free,"open-source, check the licence",Orbit,https://orbit.kiwi,unverified,Design system and React UI components for travel projects. |
build,react-ui,more,free,"open-source, check the licence",Base Web,https://baseweb.design,unverified,Base Web provides a robust suite of components out of the box |
build,react-ui,more,free,"open-source, check the licence",Backpack UI,http://lonelyplanet.github.io/backpack-ui/?path=/story/styles--design-tokens,unverified,Backpack is the Lonely Planet toolset that we use to build front end apps. |
build,react-ui,more,free,"open-source, check the licence",Reaviz,https://reaviz.io,unverified,Data visualization library for React based on D3 |
build,react-ui,more,free,"open-source, check the licence",React Suite,https://rsuitejs.com/en,unverified,"A suite of React components, sensible UI design, and a friendly development experience. |"
build,react-ui,more,free,"open-source, check the licence",React Spring,https://www.react-spring.io,unverified,Spring-physics based animation library for React applications. |
build,react-ui,more,free,"open-source, check the licence",Recharts,http://recharts.org/en-US,unverified,A composable charting library built on React components. |
build,react-ui,more,free,"open-source, check the licence",Vercel UI,https://github.com/geist-org/react,unverified,Modern and minimalist React UI library |
build,react-ui,more,freemium,"open-source, check the licence",Framer Motion,https://www.framer.com/motion,unverified,A React library to power production-ready animations. |
build,react-ui,more,free,"open-source, check the licence",React Spectrum,https://react-spectrum.adobe.com/react-spectrum/index.html,unverified,"A React implementation of Spectrum, Adobe's design system. |"
build,react-ui,more,free,"open-source, check the licence",@tsparticles/react,https://github.com/tsparticles/react,unverified,A lightweight React component for creating particles |
build,react-ui,more,free,"open-source, check the licence",particles-bg,https://github.com/lindelof/particles-bg,unverified,A React particles animation background component |
build,react-ui,more,free,"open-source, check the licence",Treact,https://treact.owaiskhan.me,unverified,Gallery of free and modern React templates and UI components developed using TailwindCSS as the front-end framework |
build,react-ui,more,free,"open-source, check the licence",OAH-Admin,https://gatsby-admin.paljs.com/extra-components/progress,unverified,a free React admin dashboard template based on Gatsby with oah-ui components and elements package. |
build,react-ui,more,free,"open-source, check the licence",Carolina Admin Dashboard,https://demo.uifort.com/carolina-react-admin-dashboard-material-ui-free-demo/LandingPage,unverified,Free React admin template is powered by Material-UI components framework and features a clean and fresh design following
build,react-ui,more,free,"open-source, check the licence",Tabler,https://github.com/tabler/tabler-react,unverified,Tabler is a free React admin dashboard template ideal for any kind of back-end web application. |
build,react-ui,more,free,"open-source, check the licence",Sha-el-design,https://github.com/sha-el/sha-el-design,unverified,React components for easier customization and smooth development flow. |
build,react-ui,more,free,"open-source, check the licence",React-WeUI,https://weui.github.io/react-weui/docs/#/react-weui/docs/page/0/articles/0,unverified,React-WeUI made from our love of React and WeChat's WeUI Design. |
build,react-ui,more,free,"open-source, check the licence",Supabase UI,https://ui.supabase.io,unverified,An open-source UI component library inspired by Tailwind and AntDesign. |
build,react-ui,more,free,"open-source, check the licence",Ring UI,https://github.com/JetBrains/ring-ui,unverified,A collection of JetBrains Web UI components. |
build,react-ui,more,free,"open-source, check the licence",React95,https://react95.io,unverified,Refreshed Windows 95 style UI components for your React app. |
build,react-ui,more,free,"open-source, check the licence",Reakit,https://reakit.io,unverified,"Reakit is a lower level component library for building accessible high level UI libraries, design systems and applicatio"
build,react-ui,more,free,"open-source, check the licence",Zent,https://github.com/youzan/zent,unverified,A collection of essential UI components written with React. |
build,react-ui,more,free,"open-source, check the licence",Gestalt,https://github.com/pinterest/gestalt,unverified,A set of React UI components that supports Pinterest's design language. |
build,react-ui,more,free,"open-source, check the licence",xstyled,https://xstyled.dev,unverified,"A CSS-in-JS framework built for React with props based utilities like display, fontSize or rotate. |"
build,react-ui,more,free,"open-source, check the licence",@use-gesture,https://github.com/pmndrs/use-gesture,unverified,Bread n butter utility for component-tied mouse/touch gestures in React. |
build,react-ui,more,free,"open-source, check the licence",React Rainbow,https://react-rainbow.io,unverified,React Rainbow is a collection of components that will reliably help you build your application in a snap. |
build,react-ui,more,free,"open-source, check the licence",React Use Smooth Scroll,https://github.com/saidMounaim/React-Use-Smooth-Scroll,unverified,React Provider Component to add a smooth scroll effect |
build,react-ui,more,free,"open-source, check the licence",Choc UI,https://choc-ui.com,unverified,Choc UI is a set of accessible and reusable components that are commonly used in web applications. |
build,react-ui,more,free,"open-source, check the licence",Elementz,https://elementz.style,unverified,A React Component library for buliding modern applications easily & quickly. |
build,react-ui,more,free,"open-source, check the licence",Base UI,https://github.com/mui/base-ui,unverified,"Unstyled UI components for building accessible web apps and design systems. From the creators of Radix, Floating UI, and"
build,react-ui,more,free,"open-source, check the licence",Radix UI,https://www.radix-ui.com,unverified,"Unstyled, accessible components for building high‑quality design systems and web apps in React |"
build,react-ui,top,freemium,"open-source, check the licence",Materio MUI React NextJS Admin Template,https://github.com/themeselection/materio-mui-react-nextjs-admin-template-free,unverified,Most Powerful & Comprehensive Open-source MUI React NextJS Admin Dashboard Template built for developers. |
build,react-ui,top,free,"open-source, check the licence",Chakra Templates,https://chakra-templates.dev,unverified,A growing collection of hand-crafted & responsive Chakra UI templates ready to drop into your React project. |
build,react-ui,more,free,"open-source, check the licence",React Resizable Panels,https://github.com/bvaughn/react-resizable-panels,unverified,React components for resizable panel groups/layouts. |
build,react-ui,more,free,"open-source, check the licence",Carbon React,https://carbondesignsystem.com/developing/frameworks/react,unverified,Extensive library of React components for Websites and UI's. Based on the Carbon Design System from IBM |
build,react-ui,more,free,"open-source, check the licence",React Aria,https://react-spectrum.adobe.com/react-aria,unverified,A library of React Hooks that provides accessible UI primitives for your design system. |
build,react-ui,top,free,"open-source, check the licence",shadcn/ui,https://ui.shadcn.com,unverified,Beautifully designed components built with Radix UI and Tailwind CSS. |
build,react-ui,more,free,"open-source, check the licence",Tremor,https://tremor.so,unverified,React components to build charts and dashboards with |
build,react-ui,more,free,"open-source, check the licence",Aceternity UI,https://ui.aceternity.com,unverified,Copy paste the most trending components and use them in your websites without having to worry about styling and animatio
build,react-ui,more,free,"open-source, check the licence",Magic UI,https://magicui.design,unverified,"free and open-source animated components built with React, Typescript, Tailwind CSS, and Framer Motion. |"
build,react-ui,more,free,"open-source, check the licence",Code UI,https://www.codeui.co.in,unverified,"Beautifully designied mobile responsive components built with HTML, CSS , JS and React, Typescript, Tailwind CSS, and Fr"
build,react-ui,more,free,"open-source, check the licence",Edil Ozi,https://www.edil-ozi.pro,unverified,Component Library for Developers. Open Source components you can copy and paste to your apps. |
build,react-ui,top,free,"open-source, check the licence",Shadcn Templates,https://shadcntemplates.com,unverified,"Free collection of Shadcn UI templates, components, blocks, boilerplates, and more. |"
build,react-ui,more,free,"open-source, check the licence",Eldora UI,https://eldoraui.site,unverified,"Collection of re-usable components that you can copy and paste into your web apps. It primarily features components, blo"
build,react-ui,more,free,"open-source, check the licence",StyleSeed,https://github.com/bitjaru/styleseed,unverified,"Design engine that makes Claude Code and Cursor produce professional UI. 48 shadcn-style React components, 69 design rul"
build,vue-ui,top,free,"open-source, check the licence",Vuetify,https://vuetifyjs.com/en,unverified,Material design component framework |
build,vue-ui,more,free,"open-source, check the licence",Bootstrap Vue,https://bootstrap-vue.org,unverified,Use Bootstrap components with Vue |
build,vue-ui,more,free,"open-source, check the licence",Buefy,https://buefy.org,unverified,Lightweight UI components based on Bulma |
build,vue-ui,more,free,"open-source, check the licence",Semantic UI Vue,https://semantic-ui-vue.github.io,unverified,Semantic UI Vue is the Vue integration for Semantic UI |
build,vue-ui,more,free,"open-source, check the licence",Arco Design Vue,https://arco.design/vue/en-US/docs/start,unverified,A comprehensive Vue UI components library based on the Arco Design system. |
build,vue-ui,more,free,"open-source, check the licence",VEUI,https://veui.dev/en-US,unverified,"VEUI is an enterprise UI component library, based on Vue.js. |"
build,vue-ui,more,free,"open-source, check the licence",Grace,https://github.com/Trendyol/grace,unverified,Design System For Vue Applications. |
build,vue-ui,top,free,"open-source, check the licence",Quasar,https://quasar.dev,unverified,"High-performance Material Design component suite with builders for SPA, SSR, PWA, Mobile (Cordova & Capacitor), Desktop "
build,vue-ui,top,free,"open-source, check the licence",Element,https://element.eleme.io/#/en-US,unverified,Desktop UI library for Vue |
build,vue-ui,more,free,"open-source, check the licence",Fish UI,https://myliang.github.io/fish-ui/#/components/index,unverified,Vue UI toolkit for the web |
build,vue-ui,more,free,"open-source, check the licence",Keen UI,https://josephuspaye.github.io/Keen-UI,unverified,"VueUI library with a simple API, inspired by Google's Material Design |"
build,vue-ui,top,free,"open-source, check the licence",Materio Vuetify Vuejs Admin Template,https://github.com/themeselection/materio-vuetify-vuejs-admin-template-free,unverified,Open-source & Easy to use Vuetify Vuejs Admin Template with Elegant Design & Unique Layout |
build,vue-ui,more,free,"open-source, check the licence",Onsen Vue,https://onsen.io/vue,unverified,Distributes Components for hybrid mobile apps with Vue and Onsen UI |
build,vue-ui,more,free,"open-source, check the licence",Vuejsexamples,https://vuejsexamples.com,unverified,A nice collection of useful vuejs UI components |
build,vue-ui,more,free,"open-source, check the licence",Inkline,https://inkline.io,unverified,Inkline is a modern UI/UX Framework for Vue.js designed for creating flawless responsive web applications |
build,vue-ui,more,free,"open-source, check the licence",Vuesax,https://vuesax.com,unverified,Unique and reusable UI components |
build,vue-ui,more,free,"open-source, check the licence",Antdv,https://antdv.com,unverified,UI library for Vue based on Ant Design |
build,vue-ui,more,free,"open-source, check the licence",Shards Vue,https://designrevision.com/downloads/shards-vue,unverified,A high-quality & free Vue UI kit featuring a modern design system with dozens of custom components |
build,vue-ui,more,free,"open-source, check the licence",Prime Vue,https://primevue.org,unverified,"Powerful yet simple to use, versatile, performant Vue UI Component Library to help you build stunning user interfaces.|"
build,vue-ui,more,free,"open-source, check the licence",Chakra UI Vue,https://vue.chakra-ui.com,unverified,Chakra UI is a simple modular and accessible component library that gives you the building blocks to build Vue applicati
build,vue-ui,more,free,"open-source, check the licence",View UI,https://www.iviewui.com,unverified,Dozens of useful and beautiful Vue components made for people with all skill levels with extensive documentation.|
build,vue-ui,more,free,"open-source, check the licence",@tsparticles/vue2,https://github.com/tsparticles/vue2,unverified,A lightweight Vue 2.x component for creating particles |
build,vue-ui,more,free,"open-source, check the licence",@tsparticles/vue3,https://github.com/tsparticles/vue3,unverified,A lightweight Vue 3.x component for creating particles |
build,vue-ui,more,free,"open-source, check the licence",TC Components,https://components.timos.design,unverified,A library of high-quality ready to use components that will help you speed up your development workflow. |
build,vue-ui,more,free,"open-source, check the licence",Vant,https://youzan.github.io/vant,unverified,Lightweight Mobile UI Components built on Vue. |
build,vue-ui,more,free,"open-source, check the licence",Equal UI,https://quatrochan.github.io/Equal,unverified,Open-source Vue 3 components system for your next project based on TypeScript |
build,vue-ui,more,free,"open-source, check the licence",Mint UI,https://mint-ui.github.io/#!/en,unverified,Mobile UI elements for Vue.js |
build,vue-ui,more,free,"open-source, check the licence",Cube UI,https://didi.github.io/cube-ui/#/en-US,unverified,A fantastic mobile ui lib implement by Vue.js |
build,vue-ui,more,free,"open-source, check the licence",Muse UI,https://muse-ui.org/#/en-US,unverified,Based on the Vue 2.0 elegant Material Design UI component library |
build,vue-ui,more,free,"open-source, check the licence",AT-UI,https://at-ui.github.io/at-ui/#/en,unverified,AT-UI is a modular front-end UI framework for developing fast and powerful web interfaces based on Vue.js. |
build,vue-ui,more,free,"open-source, check the licence",Vuikit,https://vuikit.js.org,unverified,"A consistent and responsive Vue UI library, based on the front-end framework UIkit. |"
build,vue-ui,more,free,"open-source, check the licence",Wave UI,https://antoniandre.github.io/wave-ui,unverified,A Vue.js UI framework with only the bright side. |
build,vue-ui,more,free,"open-source, check the licence",VueTailwind,https://www.vue-tailwind.com,unverified,Set of Lightview and fully customizable Vue Components optimized for TailwindCSS. |
build,vue-ui,more,free,"open-source, check the licence",Oruga,https://oruga.io,unverified,Oruga is a lightweight library of UI components for Vue.js without CSS framework dependency. |
build,vue-ui,more,freemium,"open-source, check the licence",BalmUI,https://material.balmjs.com/#,unverified,BalmUI is a modular and customizable Material Design UI library for Vue.js. |
build,vue-ui,more,free,"open-source, check the licence",Weex UI,https://github.com/apache/incubator-weex-ui,unverified,"A rich interaction, lightweight, high performance UI library based on Weex. |"
build,vue-ui,more,free,"open-source, check the licence",Varlet,https://github.com/haoziqaq/varlet,unverified,"Varlet is a Material design mobile component library developed based on Vue3, developed and maintained by partners in th"
build,vue-ui,top,free,"open-source, check the licence",Naive UI,https://www.naiveui.com/en-US/os-theme,unverified,A Vue 3 Component Library. Fairly Complete. Customizable Themes. Uses TypeScript. Not too Slow. |
build,vue-ui,more,free,"open-source, check the licence",Vuestic,https://vuestic.dev,unverified,Free and Open Source UI Library for Vue 3 🤘. |
build,vue-ui,more,free,"open-source, check the licence",Vue Final Modal,https://vue-final-modal.org,unverified,"Vue Final Modal is a tiny, renderless, mobile-friendly, feature-rich modal component for Vue.js. |"
build,vue-ui,more,free,"open-source, check the licence",Vuetensils,https://vuetensils.stegosource.com,unverified,"Vuetensils is a lightweight component library for Vue 2.x that brings some of most common UI features, but only the bare"
build,vue-ui,more,free,"open-source, check the licence",NuxtLabs UI,https://ui.nuxtlabs.com/getting-started,unverified,Fully styled and customizable components for Nuxt. |
build,vue-ui,more,free,"open-source, check the licence",shadcn-vue,https://www.shadcn-vue.com,unverified,Vue port of shadcn-ui. |
build,angular-ui,more,free,"open-source, check the licence",Material Angular,https://material.angular.io,unverified,UI library for Angular based on Material design |
build,angular-ui,more,free,"open-source, check the licence",NG Bootstrap,https://ng-bootstrap.github.io/#/home,unverified,UI library for Angular based on the Bootstrap framework |
build,angular-ui,top,free,"open-source, check the licence",PrimeNG,https://www.primefaces.org/primeng/#,unverified,Powerful UI component library for Angular |
build,angular-ui,more,free,"open-source, check the licence",Onsen Angular,https://onsen.io/angular2,unverified,Hybrid mobile and PWA UI library for Angular and Onsen UI |
build,angular-ui,more,free,"open-source, check the licence",NG Lightning,https://ng-lightning.github.io/ng-lightning/#,unverified,Native Angular components & directives for Lightning Design System |
build,angular-ui,more,free,"open-source, check the licence",NG Semantic,https://github.com/vladotesanovic/ngSemantic,unverified,UI library for Angular based on Semantic UI |
build,angular-ui,top,free,"open-source, check the licence",Nebular,https://akveo.github.io/nebular,unverified,"Customizable UI Kit, Auth & Security for Angular |"
build,angular-ui,more,free,"open-source, check the licence",Alyle UI,https://alyle.io,unverified,Minimal components set for Angular |
build,angular-ui,more,free,"open-source, check the licence",NGX Bootstrap,https://valor-software.com/ngx-bootstrap/#,unverified,Another UI library for Angular based on the Bootstrap framework |
build,angular-ui,more,free,"open-source, check the licence",NG Zorro,https://ng.ant.design,unverified,UI library for Angular based on Ant Design |
build,angular-ui,more,free,"open-source, check the licence",Pagination for datatables,https://www.npmjs.com/package/ngx-pagination,unverified,npm library for pagination |
build,angular-ui,more,free,"open-source, check the licence",Multi select dropdown,https://www.npmjs.com/package/ng-multiselect-dropdown,unverified,For multi select drop-dowm in forms |
build,angular-ui,more,free,"open-source, check the licence",NG Particles,https://particles.matteobruni.it,unverified,A lightweight Angular component for creating particles |
build,angular-ui,more,free,"open-source, check the licence",Covalent UI,https://teradata.github.io/covalent/v3/#,unverified,Angular UI Platform focused on solving common enterprise needs |
build,angular-ui,more,free,"open-source, check the licence",Clarity,https://clarity.design,unverified,CSS based Angular UI framework developed by VMware group |
build,angular-ui,more,free,"open-source, check the licence",Taiga UI,https://taiga-ui.dev,unverified,Taiga UI is fully-treeshakable Angular UI Kit consisting of multiple base libraries and several add-ons. |
build,angular-ui,more,free,"open-source, check the licence",ngx-admin,https://akveo.github.io/ngx-admin,unverified,Admin template based on Angular 10+ and Nebular |
build,angular-ui,more,free,"open-source, check the licence",spartan,https://www.spartan.ng,unverified,Cutting-edge tools powering Angular full-stack development. |
build,svelte-ui,top,free,"open-source, check the licence",Svelte Material UI,https://sveltematerialui.com,unverified,UI library for Svelte based on Material Design |
build,svelte-ui,more,free,"open-source, check the licence",SvelteStrap,https://bestguy.github.io/sveltestrap,unverified,UI library for Svelte based on the Bootstrap framework |
build,svelte-ui,more,free,"open-source, check the licence",Svelte Flat UI,https://svelteui.js.org,unverified,UI library for Svelte based on Flat Design |
build,svelte-ui,more,free,"open-source, check the licence",Attractions,https://illright.github.io/attractions,unverified,A pretty cool UI kit for Svelte |
build,svelte-ui,more,free,"open-source, check the licence",Svelteit,https://docs.svelteit.dev,unverified,A minimalistic UI/UX component library for Svelte and Sapper projects |
build,svelte-ui,top,free,"open-source, check the licence",Carbon Components Svelte,https://carbon-components-svelte.onrender.com,unverified,"A component library that implements the Carbon Design System, an open source design system by IBM.|"
build,svelte-ui,more,free,"open-source, check the licence",Radix Svelte,https://www.radix-svelte.com,unverified,This is a port of Radix UI for Svelte.|
build,svelte-ui,more,free,"open-source, check the licence",shadcn-svelte,https://www.shadcn-svelte.com,unverified,shadcn-svelte is an unofficial community-led Svelte port of shadcn/ui.|
build,svelte-ui,top,free,"open-source, check the licence",Skeleton,https://www.skeleton.dev,unverified,Skeleton is an open source UI toolkit built with Svelte + Tailwind that allows you to create reactive web interfaces usi
